Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
858; 1464; 220; 1684; 2032; 3716; 4999; 452; 5451; 855; 1527; 0; 1; 10022; 8556; 218; 0.2630; 1.1631; 1.0708e-01; 99419.79; 527993.63; 287979.03; 6.4600; 650; 170; 102; 50; 15; 50; 658; 849; 10; 12; 1.0656; 1.6473e-02; 622.15; 1005.37; 549.05; 1.3223; 1335; 339; 121; 0.0318; 3465; 9; 1; 11; 5; 1590586.17; 2198498.14; 753771.66; 4542855.97; 349028230.90; 0.037871
859; 1465; 219; 1684; 2030; 3714; 5000; 453; 5453; 854; 1526; 0; 1; 10021; 8556; 219; 0.2629; 1.1709; 8.7773e-02; 102666.21; 517503.06; 223916.59; 1.8571; 648; 171; 99; 47; 18; 42; 665; 849; 8; 13; 1.0686; 1.6756e-02; 625.04; 1034.44; 597.83; 1.1964; 1324; 331; 112; 0.0316; 3463; 11; 2; 5; 4; 1300052.19; 695575.88; 347652.13; 2343280.20; 349035682.39; 0.037831
860; 1478; 217; 1695; 2023; 3718; 4995; 452; 5447; 857; 1526; 0; 1; 10022; 8556; 229; 0.2632; 1.1880; 6.5831e-02; 173501.16; 586415.68; 285547.60; 0.1290; 655; 182; 88; 31; 19; 31; 660; 889; 10; 9; 1.0871; 2.2896e-02; 621.52; 1032.05; 559.79; 1.5273; 1333; 339; 110; 0.0315; 3471; 8; 3; 6; 6; 687412.36; 1170009.09; 1338402.90; 3195824.35; 349793407.36; 0.034912
861; 1480; 213; 1693; 2012; 3705; 5001; 460; 5461; 854; 1527; 0; 1; 10020; 8556; 229; 0.2619; 1.1807; 5.6841e-02; 98543.51; 529523.62; 256492.03; 0.1250; 643; 173; 111; 54; 21; 48; 667; 875; 7; 14; 1.0723; 1.6434e-02; 622.70; 1015.62; 571.36; 2.3719; 1360; 350; 121; 0.0313; 3469; 13; 6; 8; 1; 2023643.96; 1144319.03; 140962.81; 3308925.80; 349310571.80; 0.036043
862; 1484; 214; 1698; 2015; 3713; 4996; 458; 5454; 857; 1529; 0; 1; 10024; 8556; 230; 0.2624; 1.2289; 8.1855e-02; 77524.48; 594960.75; 240049.83; 0.0741; 626; 165; 91; 29; 17; 27; 659; 876; 5; 8; 1.0652; 1.4477e-02; 622.16; 1028.71; 581.03; 1.4425; 1352; 343; 113; 0.0311; 3465; 7; 3; 5; 2; 1065283.67; 1083566.82; 187253.10; 2336103.59; 349107333.10; 0.036193
863; 1488; 212; 1700; 2014; 3714; 4995; 460; 5455; 856; 1528; 1; 1; 10025; 8556; 231; 0.2624; 1.1885; 8.1805e-02; 108050.08; 607099.91; 313106.58; 3.2581; 641; 173; 100; 36; 17; 31; 641; 883; 6; 7; 1.0574; 9.1794e-03; 618.44; 999.23; 535.69; 0.6777; 1357; 352; 121; 0.0309; 3469; 7; 3; 10; 3; 1020298.98; 2167484.56; 400562.57; 3588346.10; 349696055.39; 0.034902
864; 1501; 210; 1711; 2004; 3715; 4997; 460; 5457; 854; 1524; 1; 1; 10026; 8556; 241; 0.2624; 1.2028; 9.1412e-02; 86188.77; 594610.74; 276089.25; 3.7586; 656; 172; 107; 39; 20; 29; 657; 853; 5; 6; 1.0653; 3.3002e-03; 620.44; 1004.65; 560.16; 0.4472; 1353; 364; 123; 0.0307; 3463; 5; 0; 4; 3; 765479.57; 650788.05; 527924.76; 1944192.37; 349116074.13; 0.036564
865; 1503; 210; 1713; 2005; 3718; 4998; 457; 5455; 853; 1520; 1; 1; 10026; 8556; 243; 0.2627; 1.2154; 7.7542e-02; 113906.20; 538952.11; 245532.97; 3.6522; 650; 183; 129; 51; 25; 46; 642; 882; 8; 17; 1.0588; 8.4980e-03; 619.95; 1009.12; 543.65; 0.8261; 1370; 358; 115; 0.0306; 3462; 13; 0; 6; 3; 1716891.67; 693441.20; 873640.41; 3283973.29; 349393706.39; 0.034383
866; 1495; 212; 1707; 1995; 3702; 5015; 458; 5473; 852; 1522; 2; 1; 10027; 8556; 236; 0.2608; 1.2234; 8.2645e-02; 79733.51; 548648.33; 262081.91; 2.1000; 645; 161; 145; 62; 25; 50; 663; 845; 4; 14; 1.0686; 1.4682e-02; 626.69; 994.21; 591.34; 1.2336; 1384; 373; 137; 0.0304; 3469; 11; 2; 12; 3; 1926238.15; 2242920.95; 613686.51; 4782845.62; 350917120.94; 0.036160
867; 1494; 213; 1707; 1991; 3698; 5017; 459; 5476; 849; 1521; 2; 1; 10023; 8556; 240; 0.2608; 1.2294; 8.0476e-02; 84206.01; 585092.18; 273291.43; 0.6471; 631; 171; 127; 32; 22; 34; 630; 810; 6; 9; 1.0496; 1.3638e-02; 625.07; 1005.47; 584.61; 0.8033; 1371; 362; 122; 0.0302; 3467; 7; 0; 3; 2; 974267.82; 703511.28; 115708.11; 1793487.21; 350827093.68; 0.038148
868; 1499; 213; 1712; 1987; 3699; 5020; 460; 5480; 848; 1521; 2; 1; 10027; 8556; 241; 0.2604; 1.2933; 8.6492e-02; 138904.73; 569812.71; 257918.70; 0.1951; 623; 182; 136; 43; 20; 41; 617; 878; 7; 16; 1.0493; 8.9266e-03; 621.47; 1013.36; 569.32; 1.1284; 1387; 350; 109; 0.0299; 3470; 11; 2; 4; 2; 2058430.43; 730089.02; 256584.54; 3045103.98; 351402858.16; 0.034181
869; 1500; 213; 1713; 1982; 3695; 5025; 458; 5483; 846; 1517; 2; 1; 10024; 8556; 245; 0.2603; 1.2658; 8.2013e-02; 83946.53; 580483.43; 224322.49; 0.0714; 619; 171; 141; 46; 19; 28; 620; 832; 4; 6; 1.0565; -1.4478e-03; 620.94; 1012.37; 569.95; 0.9266; 1384; 354; 109; 0.0297; 3471; 5; 1; 7; 3; 726503.42; 911221.01; 122772.32; 1760496.75; 351419388.62; 0.035842
870; 1502; 214; 1716; 1976; 3692; 5030; 457; 5487; 846; 1517; 3; 1; 10025; 8556; 247; 0.2598; 1.2770; 8.8153e-02; 78871.69; 565631.22; 240364.44; 0.2895; 629; 175; 154; 41; 21; 38; 610; 857; 5; 11; 1.0650; 6.1890e-04; 622.30; 1014.44; 572.75; 0.6667; 1374; 352; 105; 0.0295; 3477; 11; 2; 9; 5; 1996021.75; 1407308.41; 1139517.54; 4542847.70; 353426150.25; 0.034137
871; 1507; 213; 1720; 1978; 3698; 5026; 456; 5482; 848; 1517; 3; 1; 10028; 8556; 248; 0.2602; 1.2188; 6.8693e-02; 108988.81; 575477.94; 261194.72; 0.8235; 608; 177; 156; 40; 23; 34; 599; 795; 6; 12; 1.0620; -2.2819e-03; 619.50; 1006.08; 552.44; 1.0566; 1399; 354; 106; 0.0294; 3479; 10; 2; 5; 2; 1276750.81; 1178789.23; 368545.68; 2824085.72; 353911734.30; 0.037828
872; 1505; 212; 1717; 1984; 3701; 5021; 453; 5474; 850; 1515; 2; 1; 10025; 8556; 248; 0.2609; 1.2927; 7.5655e-02; 71051.12; 570736.49; 225470.60; 0.0000; 614; 174; 167; 45; 30; 30; 622; 824; 5; 7; 1.0624; -9.9070e-03; 620.71; 991.64; 570.64; 2.1167; 1398; 368; 120; 0.0292; 3472; 5; 0; 5; 3; 703318.31; 949620.35; 297729.01; 1950667.66; 352844505.24; 0.035549
873; 1510; 208; 1718; 1980; 3698; 5024; 456; 5480; 848; 1512; 2; 1; 10026; 8556; 248; 0.2604; 1.2825; 7.1868e-02; 76511.19; 556984.20; 245327.16; 0.4878; 614; 166; 187; 51; 31; 41; 627; 838; 4; 17; 1.0519; -1.6027e-02; 621.23; 1023.83; 605.12; 1.9528; 1387; 354; 106; 0.0289; 3479; 14; 3; 11; 1; 1916594.76; 2378971.57; 184969.61; 4480535.94; 354865748.89; 0.034390
874; 1511; 211; 1722; 1982; 3704; 5022; 455; 5477; 849; 1515; 3; 1; 10030; 8556; 248; 0.2606; 1.3281; 8.4977e-02; 96138.68; 598325.27; 288660.88; 1.0667; 593; 165; 170; 24; 26; 30; 622; 789; 6; 9; 1.0500; -1.8704e-02; 620.48; 1007.27; 548.74; 1.3077; 1400; 352; 104; 0.0287; 3480; 9; 1; 5; 3; 1684904.81; 872462.89; 578364.45; 3135732.15; 355411712.64; 0.037746
875; 1507; 210; 1717; 1983; 3700; 5019; 456; 5475; 851; 1517; 4; 1; 10026; 8556; 247; 0.2606; 1.2292; 6.7167e-02; 113457.51; 591300.34; 308537.24; 4.3571; 611; 178; 176; 37; 28; 42; 625; 796; 8; 13; 1.0485; -1.3949e-02; 622.02; 971.66; 569.78; 1.3750; 1424; 383; 136; 0.0285; 3485; 12; 4; 7; 5; 2728637.76; 1101160.71; 1088960.87; 4918759.34; 356886258.34; 0.035963
876; 1504; 211; 1715; 1982; 3697; 5022; 455; 5477; 851; 1517; 4; 1; 10025; 8556; 246; 0.2604; 1.2652; 5.5874e-02; 73900.28; 585820.62; 241563.67; 1.3514; 622; 173; 174; 40; 31; 37; 638; 784; 5; 11; 1.0259; -1.9936e-02; 623.51; 1001.43; 578.98; 1.4190; 1379; 351; 105; 0.0284; 3492; 10; 0; 7; 3; 1179467.50; 1451575.59; 640267.27; 3271310.35; 358198912.60; 0.038328
877; 1498; 212; 1710; 1990; 3700; 5019; 452; 5471; 852; 1516; 4; 1; 10023; 8556; 243; 0.2610; 1.2338; 3.3662e-02; 72512.45; 599594.20; 227093.37; 1.7778; 615; 172; 172; 35; 33; 27; 628; 800; 4; 12; 1.0292; -2.4525e-02; 621.00; 973.07; 548.05; 2.6290; 1392; 367; 124; 0.0282; 3492; 12; 0; 2; 3; 1947416.04; 418131.38; 209078.35; 2574625.77; 358040009.72; 0.036143
878; 1494; 213; 1707; 1996; 3703; 5018; 451; 5469; 851; 1515; 4; 0; 10023; 8556; 240; 0.2613; 1.2438; 2.7792e-02; 114988.79; 606997.63; 276356.91; 4.0370; 603; 177; 178; 33; 35; 27; 650; 810; 7; 8; 1.0441; -2.9310e-02; 618.81; 969.23; 535.51; 0.6000; 1408; 365; 125; 0.0282; 3487; 8; 0; 3; 3; 966641.39; 451308.21; 432838.23; 1850787.83; 357033635.22; 0.035218
879; 1496; 216; 1712; 1997; 3709; 5018; 446; 5464; 853; 1515; 4; 0; 10026; 8556; 242; 0.2617; 1.2648; 2.0227e-02; 79631.43; 587874.62; 261864.44; 1.1538; 605; 162; 188; 37; 38; 39; 648; 823; 10; 7; 1.0324; -2.2477e-02; 622.78; 966.75; 567.20; 1.8540; 1409; 379; 137; 0.0281; 3482; 4; 2; 7; 6; 1041256.52; 1114431.33; 988609.22; 3144297.07; 356816763.37; 0.034258
880; 1492; 215; 1707; 2002; 3709; 5015; 446; 5461; 854; 1515; 4; 0; 10024; 8556; 239; 0.2619; 1.2397; 5.7196e-04; 75294.49; 610603.93; 264905.89; 1.8889; 612; 167; 175; 26; 37; 27; 651; 796; 4; 6; 1.0522; -1.2266e-02; 621.69; 999.22; 564.79; 0.5327; 1371; 346; 107; 0.0280; 3483; 6; 1; 6; 2; 580661.77; 567173.75; 421459.74; 1569295.26; 356324497.16; 0.035974
881; 1485; 217; 1702; 2004; 3706; 5015; 445; 5460; 856; 1518; 4; 0; 10022; 8556; 236; 0.2618; 1.2969; 3.3811e-03; 88066.13; 586450.51; 232958.36; 0.0000; 598; 166; 188; 40; 46; 35; 654; 831; 7; 11; 1.0515; -6.1250e-03; 621.82; 969.57; 552.22; 1.6378; 1406; 363; 127; 0.0279; 3483; 9; 2; 4; 2; 994863.58; 485707.91; 307489.27; 1788060.77; 355682255.54; 0.033884
882; 1494; 213; 1707; 2005; 3712; 5008; 445; 5453; 857; 1515; 3; 0; 10022; 8556; 241; 0.2625; 1.3145; 3.8924e-03; 120992.42; 575647.44; 238587.02; 0.8780; 600; 176; 191; 39; 40; 41; 652; 813; 11; 7; 1.0442; -7.2074e-03; 622.46; 972.30; 554.91; 2.3571; 1409; 367; 126; 0.0278; 3482; 5; 2; 7; 4; 846984.88; 1038206.14; 703439.51; 2588630.53; 355681008.22; 0.034174
883; 1486; 217; 1703; 2012; 3715; 5003; 444; 5447; 857; 1518; 3; 0; 10019; 8556; 240; 0.2632; 1.1982; 1.2752e-02; 88962.93; 604235.67; 276598.44; 5.9000; 584; 174; 184; 35; 42; 30; 621; 795; 6; 9; 1.0430; -1.4055e-02; 624.76; 1020.82; 598.96; 2.5980; 1398; 342; 102; 0.0276; 3479; 6; 0; 5; 1; 615548.94; 875449.16; 203386.25; 1694384.34; 353884275.86; 0.035237
884; 1492; 212; 1704; 2014; 3718; 5000; 448; 5448; 856; 1516; 3; 0; 10022; 8556; 238; 0.2632; 1.2502; -6.7643e-03; 70265.22; 595010.22; 255259.57; 0.8125; 599; 169; 188; 34; 43; 32; 651; 811; 3; 9; 1.0318; -2.2065e-02; 624.62; 988.34; 562.68; 1.5812; 1400; 355; 117; 0.0276; 3472; 8; 6; 4; 0; 1086150.30; 690773.05; 0.00; 1776923.35; 352011232.15; 0.034049
885; 1486; 216; 1702; 2025; 3727; 4994; 448; 5442; 856; 1520; 3; 0; 10025; 8556; 233; 0.2639; 1.2727; -1.9215e-02; 66019.08; 607377.28; 243609.87; 1.4783; 586; 173; 186; 31; 41; 23; 634; 806; 4; 6; 1.0466; -1.7293e-02; 623.22; 997.13; 571.78; 1.8957; 1405; 348; 115; 0.0275; 3467; 4; 1; 2; 2; 611094.75; 208056.04; 156911.19; 976061.97; 350838642.00; 0.034159
886; 1489; 214; 1703; 2020; 3723; 4997; 447; 5444; 855; 1516; 3; 0; 10022; 8556; 237; 0.2638; 1.2468; -3.4236e-02; 68946.51; 576455.90; 232933.58; 3.7027; 598; 174; 213; 50; 45; 37; 623; 820; 6; 9; 1.0465; -1.2454e-02; 622.87; 1013.17; 550.63; 1.4528; 1397; 343; 106; 0.0275; 3461; 6; 3; 5; 4; 847638.07; 750733.26; 439840.00; 2038211.33; 350252216.48; 0.033096
887; 1488; 214; 1702; 2018; 3720; 5006; 448; 5454; 851; 1513; 3; 0; 10025; 8556; 233; 0.2631; 1.2208; -2.5923e-02; 59583.86; 573892.59; 200800.86; 3.9310; 560; 165; 219; 43; 47; 29; 629; 800; 1; 8; 1.0329; -7.7388e-03; 622.94; 986.45; 559.53; 1.6565; 1450; 364; 131; 0.0275; 3452; 6; 2; 2; 0; 555473.95; 244449.06; 0.00; 799923.01; 348317151.01; 0.034506
888; 1489; 214; 1703; 2019; 3722; 5006; 446; 5452; 854; 1514; 3; 0; 10028; 8556; 231; 0.2630; 1.1998; -4.0578e-02; 58083.05; 565255.76; 211061.27; 5.5714; 548; 170; 232; 42; 60; 28; 612; 836; 7; 10; 1.0415; -1.1031e-03; 620.39; 996.88; 550.97; 2.1565; 1443; 346; 115; 0.0276; 3453; 7; 1; 2; 5; 546567.07; 227703.87; 623189.38; 1397460.32; 347649759.05; 0.032863
889; 1482; 214; 1696; 2016; 3712; 5013; 444; 5457; 855; 1513; 3; 0; 10024; 8556; 228; 0.2623; 1.2449; -1.6799e-02; 59909.35; 541271.43; 189630.80; 0.7353; 522; 173; 260; 56; 63; 34; 605; 826; 9; 8; 1.0399; 3.4749e-03; 624.35; 991.99; 575.44; 0.8810; 1482; 354; 126; 0.0276; 3446; 3; 1; 1; 4; 182120.49; 166953.11; 427936.11; 777009.70; 346049587.87; 0.033656
890; 1492; 212; 1704; 2018; 3722; 5008; 440; 5448; 860; 1512; 2; 0; 10030; 8556; 230; 0.2627; 1.2613; -9.8289e-03; 55629.76; 547355.98; 217364.10; 0.8387; 538; 177; 265; 39; 65; 31; 578; 843; 10; 10; 1.0314; 4.4187e-03; 623.84; 1000.98; 563.42; 2.5043; 1455; 345; 115; 0.0275; 3452; 10; 2; 6; 10; 905697.82; 630699.84; 1464617.64; 3001015.30; 346267322.28; 0.032832
891; 1488; 215; 1703; 2011; 3714; 5016; 439; 5455; 857; 1511; 2; 1; 10026; 8556; 233; 0.2623; 1.2905; 1.4525e-02; 49368.21; 541585.84; 176861.97; 0.0000; 522; 166; 283; 49; 75; 22; 615; 790; 2; 5; 1.0338; -1.6212e-04; 628.33; 994.30; 621.36; 1.4825; 1499; 376; 143; 0.0274; 3437; 3; 0; 3; 1; 138071.20; 157902.13; 186518.08; 482491.41; 344261122.89; 0.035782
892; 1487; 213; 1700; 2014; 3714; 5014; 440; 5454; 856; 1509; 2; 1; 10024; 8556; 232; 0.2625; 1.3118; 3.0778e-02; 106233.47; 537434.69; 184633.94; 0.4074; 532; 174; 298; 37; 76; 27; 587; 830; 7; 9; 1.0493; -4.5169e-03; 625.51; 961.75; 572.06; 1.0461; 1498; 384; 152; 0.0273; 3438; 6; 3; 4; 4; 740393.69; 389174.92; 562064.19; 1691632.80; 344203970.05; 0.032441
893; 1486; 210; 1696; 2017; 3713; 5010; 441; 5451; 857; 1508; 2; 1; 10021; 8556; 231; 0.2627; 1.2703; 1.8755e-02; 56191.27; 540846.86; 218566.82; 1.0833; 514; 170; 307; 36; 82; 24; 556; 799; 5; 6; 1.0506; -7.4311e-04; 623.33; 995.32; 573.13; 1.6917; 1473; 351; 120; 0.0273; 3433; 5; 2; 1; 1; 277134.74; 86777.38; 233520.83; 597432.95; 342742730.15; 0.034045
894; 1483; 213; 1696; 2017; 3713; 5016; 440; 5456; 854; 1507; 2; 2; 10023; 8556; 229; 0.2625; 1.2761; 1.8456e-03; 55726.87; 520178.55; 194711.91; 1.0789; 511; 172; 335; 53; 83; 38; 569; 820; 5; 7; 1.0477; -8.7494e-05; 621.82; 994.43; 576.54; 2.0323; 1486; 353; 124; 0.0272; 3418; 5; 0; 4; 5; 415904.72; 582179.71; 543519.34; 1541603.78; 340931491.51; 0.032593
895; 1481; 212; 1693; 2017; 3710; 5024; 442; 5466; 851; 1505; 2; 2; 10027; 8556; 222; 0.2617; 1.2462; -4.4656e-03; 70919.25; 525452.56; 200313.48; 1.3871; 479; 162; 343; 48; 88; 31; 572; 807; 4; 9; 1.0549; 4.6346e-03; 623.77; 989.34; 598.34; 1.9549; 1520; 355; 133; 0.0272; 3412; 5; 2; 2; 3; 353722.92; 211321.67; 428761.11; 993805.70; 339849551.44; 0.033846
896; 1487; 213; 1700; 2021; 3721; 5016; 441; 5457; 852; 1506; 2; 2; 10030; 8556; 226; 0.2626; 1.1874; -1.4140e-02; 51413.55; 534755.26; 214925.93; 0.7647; 498; 172; 340; 29; 89; 17; 568; 820; 7; 5; 1.0526; 1.1628e-02; 623.06; 997.78; 576.58; 1.7797; 1486; 344; 118; 0.0273; 3411; 5; 1; 1; 2; 730639.95; 115254.06; 252761.22; 1098655.23; 339270913.85; 0.033119
897; 1488; 211; 1699; 2019; 3718; 5015; 441; 5456; 852; 1504; 2; 2; 10026; 8556; 229; 0.2627; 1.2556; -8.5778e-03; 54753.98; 506683.50; 175377.04; 0.0294; 464; 160; 381; 58; 94; 34; 590; 827; 6; 11; 1.0582; 1.4233e-02; 621.24; 996.10; 555.66; 0.4310; 1518; 345; 116; 0.0274; 3402; 9; 4; 0; 3; 850320.10; 0.00; 325083.71; 1175403.81; 338249127.40; 0.033258
898; 1482; 211; 1693; 2024; 3717; 5013; 442; 5455; 850; 1503; 2; 2; 10022; 8556; 227; 0.2631; 1.2139; -2.9925e-02; 58123.78; 500093.71; 190365.55; 0.5455; 473; 167; 396; 49; 99; 33; 574; 825; 8; 8; 1.0438; 9.5466e-03; 621.53; 994.31; 553.94; 1.3248; 1505; 344; 117; 0.0274; 3399; 6; 1; 2; 4; 384425.55; 152324.74; 607022.85; 1143773.15; 337096969.93; 0.033360
899; 1486; 212; 1698; 2024; 3722; 5012; 445; 5457; 849; 1506; 2; 2; 10028; 8556; 226; 0.2630; 1.2463; -6.5373e-03; 41192.86; 507642.28; 190255.94; 0.4583; 445; 158; 398; 39; 100; 24; 584; 829; 2; 10; 1.0296; 1.8331e-03; 621.84; 1006.76; 558.92; 2.8036; 1527; 338; 112; 0.0274; 3390; 7; 3; 0; 1; 641208.49; 0.00; 55155.15; 696363.64; 335739694.28; 0.033318
900; 1486; 214; 1700; 2023; 3723; 5008; 445; 5453; 851; 1510; 3; 2; 10027; 8556; 229; 0.2632; 1.1735; -9.1776e-03; 49919.24; 516370.62; 224945.28; 2.2941; 473; 162; 403; 29; 111; 17; 566; 839; 3; 7; 1.0544; 2.2381e-03; 623.22; 1015.32; 543.71; 0.7576; 1492; 328; 99; 0.0275; 3387; 6; 2; 1; 0; 360268.93; 48793.30; 0.00; 409062.23; 333818800.03; 0.032724
901; 1484; 214; 1698; 2022; 3720; 5009; 445; 5454; 852; 1511; 3; 2; 10026; 8556; 228; 0.2630; 1.1399; -2.8863e-02; 50463.00; 496027.94; 177877.14; 1.8529; 455; 161; 435; 50; 117; 34; 589; 859; 8; 9; 1.0313; 3.2587e-04; 620.55; 984.92; 555.38; 2.2000; 1534; 353; 125; 0.0277; 3381; 6; 2; 1; 4; 432076.39; 1344.18; 464343.90; 897764.47; 332233119.01; 0.032343
902; 1487; 216; 1703; 2016; 3719; 5011; 443; 5454; 850; 1509; 4; 2; 10023; 8556; 236; 0.2632; 1.1951; -5.3310e-02; 39815.07; 490083.13; 149635.06; 0.0345; 448; 160; 463; 63; 118; 29; 612; 852; 8; 6; 1.0336; 2.0909e-03; 622.43; 1015.02; 586.42; 2.0517; 1536; 352; 116; 0.0278; 3381; 3; 1; 1; 5; 205967.42; 46236.25; 540857.22; 793060.89; 330924122.29; 0.032992
903; 1489; 214; 1703; 2017; 3720; 5011; 447; 5458; 849; 1510; 3; 2; 10027; 8556; 232; 0.2629; 1.1890; -7.1852e-02; 120117.06; 485259.84; 158202.43; 0.5556; 439; 157; 485; 51; 129; 27; 616; 849; 5; 9; 1.0526; 3.9994e-03; 624.04; 1007.44; 577.63; 1.1475; 1546; 354; 122; 0.0279; 3368; 7; 5; 0; 2; 953125.57; 0.00; 176131.03; 1129256.60; 329739358.36; 0.032853
904; 1487; 214; 1701; 2019; 3720; 5013; 448; 5461; 846; 1508; 3; 1; 10027; 8556; 230; 0.2629; 1.1836; -7.6602e-02; 38094.81; 484796.21; 178766.37; 0.7200; 437; 159; 503; 45; 127; 25; 608; 843; 7; 5; 1.0447; 5.2668e-03; 626.39; 1012.47; 606.13; 0.7266; 1555; 358; 128; 0.0280; 3371; 4; 2; 1; 6; 560782.65; 18425.70; 675912.34; 1255120.68; 329489722.50; 0.033299
905; 1494; 212; 1706; 2013; 3719; 5009; 447; 5456; 849; 1508; 4; 1; 10024; 8556; 238; 0.2631; 1.1642; -8.6722e-02; 46953.07; 482584.12; 165923.26; 1.6923; 441; 161; 511; 34; 131; 26; 609; 840; 10; 11; 1.0511; 4.6694e-03; 621.96; 975.41; 535.32; 1.9118; 1563; 374; 136; 0.0282; 3377; 10; 3; 0; 6; 732043.26; 0.00; 467498.58; 1199541.84; 329040003.37; 0.033466
906; 1495; 212; 1707; 2024; 3731; 4997; 444; 5441; 853; 1509; 4; 2; 10025; 8556; 238; 0.2644; 1.1827; -8.4935e-02; 95274.74; 481561.13; 185283.71; 1.2593; 434; 164; 521; 37; 134; 27; 619; 836; 11; 12; 1.0355; -5.1939e-03; 623.57; 1015.77; 607.91; 2.5276; 1558; 365; 127; 0.0282; 3374; 4; 1; 0; 7; 233598.04; 0.00; 818239.08; 1051837.12; 328025502.71; 0.033392
907; 1499; 210; 1709; 2025; 3734; 4992; 449; 5441; 851; 1510; 3; 1; 10026; 8556; 239; 0.2646; 1.0296; -1.0974e-01; 40854.50; 483901.83; 198567.61; 3.7059; 430; 157; 521; 27; 137; 17; 628; 839; 4; 8; 1.0547; -3.7769e-03; 621.20; 1010.33; 556.47; 0.8772; 1552; 353; 114; 0.0285; 3369; 4; 3; 1; 2; 694854.26; 110886.29; 221183.29; 1026923.84; 326762960.88; 0.033196
908; 1502; 210; 1712; 2032; 3744; 4983; 444; 5427; 856; 1510; 4; 1; 10027; 8556; 241; 0.2657; 1.1119; -1.0395e-01; 40770.68; 474305.62; 165723.55; 1.9130; 429; 157; 544; 40; 146; 23; 683; 872; 7; 1; 1.0448; -6.3973e-03; 619.57; 961.12; 508.03; 0.8014; 1577; 382; 141; 0.0288; 3357; 0; 0; 1; 5; 0.00; 14348.41; 400392.99; 414741.40; 324887326.58; 0.033163
909; 1502; 207; 1709; 2028; 3737; 4982; 451; 5433; 853; 1511; 4; 1; 10023; 8556; 242; 0.2653; 1.1148; -1.1737e-01; 43737.72; 467634.34; 169501.05; 0.1481; 415; 153; 564; 44; 147; 27; 694; 901; 6; 10; 1.0556; -3.3364e-03; 620.75; 983.73; 571.34; 0.8592; 1596; 384; 142; 0.0291; 3355; 8; 6; 3; 4; 1088636.35; 178667.42; 341013.00; 1608316.78; 324335542.11; 0.032351
910; 1510; 208; 1718; 2029; 3747; 4975; 447; 5422; 855; 1510; 4; 1; 10024; 8556; 250; 0.2664; 1.1406; -7.9211e-02; 33729.10; 459188.69; 130690.27; 0.0476; 406; 160; 595; 59; 151; 21; 674; 877; 7; 1; 1.0596; 1.7018e-03; 623.92; 1011.34; 587.04; 0.9836; 1592; 372; 122; 0.0293; 3345; 0; 0; 1; 4; 0.00; 752.20; 176549.18; 177301.38; 321930007.74; 0.033935
911; 1506; 208; 1714; 2033; 3747; 4972; 449; 5421; 856; 1513; 4; 1; 10024; 8556; 246; 0.2664; 1.0799; -1.0242e-01; 34776.74; 456330.95; 147685.36; 2.3636; 408; 153; 610; 38; 156; 22; 671; 910; 4; 8; 1.0364; 6.3635e-03; 623.23; 1038.24; 589.28; 2.6275; 1560; 348; 102; 0.0294; 3335; 3; 2; 0; 3; 276185.71; 0.00; 286518.41; 562704.12; 320513270.76; 0.032036
912; 1507; 208; 1715; 2037; 3752; 4967; 448; 5415; 860; 1516; 3; 1; 10027; 8556; 244; 0.2666; 1.0582; -9.7720e-02; 39870.44; 450516.55; 163849.31; 1.8846; 417; 160; 635; 47; 162; 26; 691; 920; 9; 7; 1.0460; 4.5087e-03; 624.83; 1019.18; 562.12; 1.8649; 1565; 355; 111; 0.0297; 3334; 6; 4; 1; 9; 825959.48; 41928.07; 848486.43; 1716373.98; 319973301.06; 0.032547
913; 1500; 207; 1707; 2053; 3760; 4954; 446; 5400; 863; 1516; 3; 1; 10023; 8556; 240; 0.2680; 0.9693; -1.2706e-01; 54054.97; 446649.65; 171751.73; 3.1304; 414; 161; 649; 41; 166; 23; 700; 900; 9; 5; 1.0572; 7.7947e-03; 626.29; 993.15; 548.02; 1.6172; 1578; 368; 128; 0.0302; 3331; 4; 3; 0; 4; 536552.61; 0.00; 223190.92; 759743.53; 318759216.89; 0.034078
