Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
884; 1476; 187; 1663; 2072; 3735; 4871; 470; 5341; 948; 1605; 1; 0; 10024; 8556; 195; 0.2650; 0.5893; -1.7503e-01; 19142.26; 408200.91; 124632.76; 0.6667; 341; 144; 745; 43; 233; 12; 813; 908; 6; 4; 0.5823; 4.3783e-02; 610.01; 924.09; 417.60; 0.7846; 1592; 325; 130; 0.0229; 3754; 2; 2; 0; 5; 309204.23; 0.00; 307181.37; 616385.59; 358690301.90; 0.033018
885; 1481; 184; 1665; 2078; 3743; 4857; 472; 5329; 949; 1605; 2; 0; 10021; 8556; 200; 0.2662; 0.5878; -1.7787e-01; 31708.16; 398692.01; 114325.10; 0.6429; 333; 140; 779; 48; 242; 14; 823; 922; 6; 6; 0.5784; 2.9340e-02; 608.25; 920.65; 422.10; 1.0584; 1607; 337; 137; 0.0233; 3746; 4; 4; 0; 4; 408676.00; 0.00; 124594.42; 533270.43; 357281325.44; 0.032633
886; 1495; 180; 1675; 2076; 3751; 4848; 475; 5323; 951; 1606; 2; 0; 10025; 8556; 206; 0.2667; 0.6030; -1.5596e-01; 14768.58; 393140.85; 66328.72; 0.0000; 325; 136; 806; 44; 246; 5; 824; 933; 1; 4; 0.5783; 2.8599e-02; 610.47; 962.03; 446.35; 0.9138; 1605; 322; 116; 0.0236; 3742; 3; 3; 0; 1; 151757.20; 0.00; 46241.87; 197999.07; 356261861.88; 0.032522
887; 1495; 181; 1676; 2085; 3761; 4838; 472; 5310; 952; 1605; 2; 0; 10023; 8556; 209; 0.2681; 0.5164; -1.9588e-01; 22377.58; 382018.14; 149563.16; 4.2000; 325; 136; 847; 47; 251; 10; 832; 941; 4; 3; 0.5830; 3.1027e-02; 609.48; 929.76; 447.38; 0.6815; 1618; 344; 135; 0.0241; 3739; 3; 3; 0; 2; 367476.71; 0.00; 95709.47; 463186.18; 355032574.43; 0.032078
888; 1490; 180; 1670; 2099; 3769; 4831; 468; 5299; 955; 1603; 2; 1; 10023; 8556; 203; 0.2691; 0.5430; -1.9189e-01; 17101.59; 372258.56; 102980.62; 1.9000; 320; 135; 893; 56; 264; 10; 850; 966; 6; 4; 0.5728; 2.9072e-02; 610.60; 956.92; 456.85; 1.4417; 1603; 323; 120; 0.0246; 3732; 3; 2; 0; 5; 212614.93; 0.00; 186667.77; 399282.70; 353443204.98; 0.032429
889; 1490; 182; 1672; 2105; 3777; 4824; 467; 5291; 956; 1605; 2; 1; 10024; 8556; 204; 0.2699; 0.5357; -2.3115e-01; 15209.01; 366162.85; 102600.98; 1.0000; 321; 132; 923; 40; 272; 6; 848; 974; 3; 3; 0.5814; 2.3997e-02; 605.26; 931.98; 403.47; 0.8211; 1603; 327; 123; 0.0250; 3726; 1; 1; 0; 1; 15877.33; 0.00; 37045.77; 52923.11; 351958419.57; 0.032345
890; 1494; 181; 1675; 2109; 3784; 4821; 463; 5284; 958; 1602; 2; 1; 10026; 8556; 205; 0.2705; 0.5307; -1.8633e-01; 15496.09; 359043.97; 110919.28; 1.3333; 315; 131; 957; 42; 287; 6; 856; 997; 4; 1; 0.5809; 2.3830e-02; 610.43; 958.70; 456.63; 1.3782; 1608; 324; 119; 0.0255; 3718; 0; 0; 0; 3; 0.00; 0.00; 298632.52; 298632.52; 350780927.07; 0.031885
891; 1494; 182; 1676; 2113; 3789; 4815; 460; 5275; 960; 1602; 2; 1; 10024; 8556; 208; 0.2713; 0.4850; -2.1558e-01; 16155.34; 351290.72; 134776.33; 5.3750; 314; 126; 998; 49; 299; 8; 879; 1008; 4; 4; 0.5790; 3.1483e-02; 609.98; 921.26; 440.88; 1.2230; 1628; 347; 139; 0.0260; 3716; 3; 2; 0; 4; 498323.13; 0.00; 161192.32; 659515.46; 349845181.79; 0.032211
892; 1497; 184; 1681; 2119; 3800; 4805; 455; 5260; 964; 1603; 2; 1; 10024; 8556; 213; 0.2726; 0.5186; -1.8999e-01; 17123.95; 346081.33; 114432.94; 0.3000; 317; 129; 1026; 38; 308; 10; 884; 1022; 7; 3; 0.5619; 2.0092e-02; 609.61; 934.16; 432.58; 1.8438; 1616; 341; 128; 0.0264; 3713; 1; 1; 0; 6; 1113.26; 0.00; 410477.41; 411590.66; 348883763.81; 0.032690
893; 1503; 180; 1683; 2117; 3800; 4802; 458; 5260; 964; 1602; 1; 1; 10024; 8556; 215; 0.2726; 0.4919; -2.0684e-01; 15199.85; 339894.41; 73720.94; 1.3571; 315; 126; 1059; 44; 323; 14; 881; 1027; 5; 8; 0.5812; 6.8426e-03; 611.04; 956.16; 451.87; 0.4237; 1615; 333; 118; 0.0269; 3706; 8; 7; 0; 4; 307709.37; 0.00; 262229.12; 569938.49; 347799189.48; 0.032361
894; 1500; 179; 1679; 2128; 3807; 4791; 457; 5248; 966; 1602; 1; 0; 10021; 8556; 214; 0.2737; 0.4123; -2.3073e-01; 14109.83; 336174.29; 96574.38; 0.2857; 307; 123; 1093; 59; 322; 7; 886; 1036; 3; 4; 0.5661; -1.1889e-02; 613.23; 943.95; 446.62; 1.1575; 1623; 341; 127; 0.0276; 3702; 4; 4; 0; 3; 387891.88; 0.00; 92461.73; 480353.61; 346745783.83; 0.032571
895; 1507; 179; 1686; 2135; 3821; 4779; 456; 5235; 969; 1604; 1; 0; 10025; 8556; 217; 0.2749; 0.4368; -2.7143e-01; 17353.65; 332207.05; 164552.21; 0.1667; 305; 122; 1114; 30; 326; 6; 899; 1076; 4; 2; 0.5814; -7.1874e-03; 613.77; 995.09; 480.47; 0.5283; 1607; 323; 106; 0.0285; 3697; 0; 0; 0; 3; 0.00; 0.00; 111433.05; 111433.05; 345363473.80; 0.032452
896; 1502; 178; 1680; 2147; 3827; 4773; 450; 5223; 973; 1601; 1; 0; 10023; 8556; 213; 0.2758; 0.4389; -2.8897e-01; 15904.42; 326754.81; 104148.51; 0.6000; 306; 126; 1147; 43; 332; 10; 933; 1103; 9; 1; 0.5796; -9.7430e-03; 614.54; 921.37; 476.83; 1.2930; 1653; 370; 157; 0.0293; 3695; 1; 1; 0; 6; 52677.75; 0.00; 473119.34; 525797.08; 344581489.55; 0.031963
897; 1506; 176; 1682; 2153; 3835; 4761; 450; 5211; 975; 1601; 0; 1; 10021; 8556; 217; 0.2770; 0.4508; -2.5676e-01; 15330.85; 321687.63; 104594.51; 0.5000; 299; 118; 1182; 49; 344; 10; 915; 1100; 5; 4; 0.5801; -1.0182e-03; 613.09; 959.26; 455.45; 1.0960; 1626; 342; 125; 0.0299; 3693; 4; 4; 0; 4; 443262.02; 0.00; 221429.74; 664691.76; 343946347.25; 0.032512
898; 1509; 173; 1682; 2156; 3838; 4755; 455; 5210; 976; 1604; 0; 1; 10024; 8556; 214; 0.2770; 0.4301; -2.5856e-01; 17137.23; 317894.66; 175859.18; 22.0000; 295; 116; 1202; 31; 349; 9; 907; 1092; 3; 6; 0.5652; -8.0787e-03; 614.45; 967.10; 450.03; 2.0598; 1621; 331; 117; 0.0304; 3685; 5; 5; 0; 2; 951995.08; 0.00; 128458.58; 1080453.66; 343474841.50; 0.032697
899; 1511; 174; 1685; 2160; 3845; 4748; 456; 5204; 977; 1607; 0; 1; 10026; 8556; 215; 0.2776; 0.4286; -2.3293e-01; 20824.20; 312515.95; 213173.87; 31.1667; 294; 118; 1226; 34; 352; 6; 916; 1098; 4; 2; 0.5753; -1.0918e-02; 612.52; 948.09; 453.70; 1.4297; 1633; 343; 128; 0.0310; 3677; 2; 2; 0; 2; 432074.30; 0.00; 60612.83; 492687.13; 342420271.12; 0.033248
900; 1501; 175; 1676; 2175; 3851; 4739; 453; 5192; 980; 1608; 0; 0; 10023; 8556; 209; 0.2786; 0.4260; -2.2720e-01; 78015.63; 307056.92; 179092.30; 3.6000; 297; 120; 1255; 39; 352; 10; 919; 1100; 8; 2; 0.5594; -1.9685e-02; 615.21; 942.53; 441.38; 2.0625; 1620; 337; 128; 0.0314; 3673; 1; 1; 0; 2; 215491.64; 0.00; 165613.81; 381105.44; 341238577.24; 0.032469
901; 1495; 173; 1668; 2196; 3864; 4719; 459; 5178; 981; 1613; 0; 0; 10023; 8556; 201; 0.2802; 0.4268; -1.9668e-01; 31492.28; 301440.98; 115098.59; 2.2778; 305; 122; 1286; 44; 362; 18; 937; 1105; 8; 10; 0.5696; -1.8881e-02; 617.08; 910.11; 500.47; 1.8480; 1650; 372; 171; 0.0319; 3677; 8; 8; 0; 5; 728391.30; 0.00; 251061.49; 979452.79; 340764963.54; 0.032321
902; 1499; 172; 1671; 2204; 3875; 4707; 459; 5166; 984; 1615; 0; 1; 10025; 8556; 202; 0.2812; 0.4188; -2.0993e-01; 14734.66; 298013.30; 82781.47; 2.1538; 295; 118; 1308; 45; 368; 13; 931; 1100; 8; 5; 0.5692; -2.1221e-02; 613.96; 892.54; 421.22; 0.5714; 1642; 356; 154; 0.0324; 3673; 4; 4; 0; 5; 327920.41; 0.00; 183205.87; 511126.28; 339518043.55; 0.033115
903; 1500; 172; 1672; 2209; 3881; 4700; 458; 5158; 987; 1617; 0; 1; 10026; 8556; 202; 0.2818; 0.4242; -1.8158e-01; 26009.64; 293936.83; 127762.41; 1.6923; 295; 115; 1337; 46; 372; 13; 937; 1103; 7; 5; 0.5770; -1.4554e-02; 611.94; 919.10; 398.31; 1.0775; 1619; 331; 129; 0.0328; 3666; 4; 4; 0; 3; 389335.45; 0.00; 205205.91; 594541.36; 338323996.63; 0.032493
904; 1503; 170; 1673; 2216; 3889; 4693; 458; 5151; 987; 1615; 0; 0; 10027; 8556; 202; 0.2826; 0.4150; -1.8010e-01; 13864.84; 288584.97; 98679.79; 1.4545; 290; 112; 1381; 62; 379; 11; 952; 1108; 5; 5; 0.5665; -5.2304e-03; 613.32; 909.06; 418.74; 1.0643; 1635; 342; 140; 0.0332; 3666; 5; 5; 0; 4; 478501.76; 0.00; 159740.73; 638242.49; 337459738.54; 0.032604
905; 1501; 170; 1671; 2221; 3892; 4684; 460; 5144; 990; 1620; 0; 1; 10026; 8556; 201; 0.2831; 0.4031; -1.6928e-01; 12596.22; 285624.38; 79608.00; 6.7778; 287; 109; 1400; 33; 388; 9; 962; 1110; 2; 7; 0.5739; -2.6955e-03; 611.88; 900.21; 418.30; 1.5034; 1637; 346; 145; 0.0336; 3660; 5; 5; 0; 2; 339146.71; 0.00; 124465.64; 463612.35; 336440713.88; 0.032662
906; 1502; 170; 1672; 2228; 3900; 4676; 460; 5136; 991; 1621; 1; 1; 10027; 8556; 201; 0.2839; 0.3366; -1.8835e-01; 14470.54; 283416.02; 132393.55; 4.9000; 286; 110; 1415; 30; 392; 10; 969; 1118; 5; 4; 0.5607; -4.6864e-03; 614.50; 903.09; 439.05; 1.8163; 1641; 348; 147; 0.0344; 3655; 4; 4; 0; 5; 747419.16; 0.00; 295206.38; 1042625.54; 336023170.78; 0.032430
907; 1500; 171; 1671; 2234; 3905; 4671; 461; 5132; 989; 1621; 0; 1; 10026; 8556; 201; 0.2846; 0.3807; -1.6448e-01; 17575.32; 279890.61; 128116.12; 1.8571; 279; 106; 1431; 32; 400; 7; 979; 1136; 5; 2; 0.5748; -1.1124e-02; 614.98; 948.65; 435.54; 1.0087; 1612; 316; 115; 0.0350; 3647; 1; 1; 0; 2; 56010.78; 0.00; 49908.63; 105919.41; 334589027.91; 0.033198
908; 1491; 170; 1661; 2251; 3912; 4660; 460; 5120; 992; 1622; 0; 0; 10024; 8556; 193; 0.2856; 0.3812; -1.4714e-01; 17302.49; 276872.73; 138608.86; 6.0000; 285; 110; 1444; 31; 400; 9; 979; 1134; 7; 2; 0.5742; -1.0024e-02; 611.58; 907.08; 468.63; 0.9470; 1633; 344; 151; 0.0357; 3635; 2; 2; 0; 5; 420044.79; 0.00; 315060.63; 735105.42; 333649822.26; 0.031956
909; 1487; 171; 1658; 2256; 3914; 4653; 456; 5109; 997; 1624; 0; 1; 10020; 8556; 194; 0.2863; 0.3660; -1.4976e-01; 54964.91; 273008.84; 111338.09; 2.6154; 285; 109; 1473; 38; 409; 13; 968; 1137; 8; 4; 0.5646; -1.5777e-02; 611.30; 933.02; 471.80; 3.1159; 1615; 332; 138; 0.0362; 3625; 1; 1; 0; 6; 192206.45; 0.00; 420409.17; 612615.62; 332486792.37; 0.032791
910; 1494; 170; 1664; 2257; 3921; 4648; 454; 5102; 998; 1622; 0; 1; 10021; 8556; 199; 0.2871; 0.3704; -1.5321e-01; 20018.19; 270354.34; 88951.15; 0.5833; 282; 107; 1486; 33; 404; 12; 963; 1140; 7; 3; 0.5785; -4.4306e-03; 607.40; 937.10; 400.15; 0.3388; 1609; 320; 121; 0.0368; 3618; 2; 2; 0; 5; 59792.78; 0.00; 299708.89; 359501.66; 331606055.89; 0.032628
911; 1498; 169; 1667; 2263; 3930; 4637; 456; 5093; 999; 1624; 0; 3; 10022; 8556; 201; 0.2880; 0.3717; -1.5373e-01; 32025.66; 267382.48; 114673.95; 2.3684; 289; 110; 1502; 38; 408; 19; 972; 1139; 11; 6; 0.5727; -2.8106e-03; 611.16; 929.53; 438.03; 0.9420; 1621; 339; 138; 0.0372; 3607; 5; 5; 0; 7; 531560.31; 0.00; 450770.00; 982330.30; 330714491.37; 0.032292
912; 1508; 167; 1675; 2268; 3943; 4629; 457; 5086; 999; 1623; 0; 2; 10028; 8556; 203; 0.2888; 0.3683; -1.3561e-01; 45766.59; 265578.87; 107693.30; 0.8182; 277; 102; 1502; 32; 399; 11; 974; 1137; 5; 4; 0.5464; -1.4155e-03; 611.44; 931.12; 466.36; 2.6429; 1638; 343; 140; 0.0375; 3600; 4; 4; 0; 3; 413086.52; 0.00; 122106.31; 535192.83; 329640749.09; 0.033119
913; 1504; 166; 1670; 2273; 3943; 4623; 461; 5084; 997; 1624; 0; 1; 10024; 8556; 202; 0.2893; 0.3706; -1.3325e-01; 31397.52; 263411.54; 120706.88; 3.3333; 276; 101; 1515; 33; 401; 15; 958; 1139; 7; 8; 0.5628; -1.3161e-02; 610.83; 951.61; 438.06; 1.5641; 1609; 319; 117; 0.0379; 3588; 4; 4; 0; 4; 200377.73; 0.00; 162747.65; 363125.38; 328365720.63; 0.032526
914; 1507; 165; 1672; 2277; 3949; 4619; 456; 5075; 1000; 1621; 0; 1; 10024; 8556; 204; 0.2900; 0.3680; -1.2954e-01; 143201.85; 261058.75; 130612.98; 2.1429; 281; 105; 1534; 42; 401; 21; 989; 1136; 11; 9; 0.5730; -9.4868e-03; 608.89; 896.66; 433.23; 0.6797; 1644; 357; 153; 0.0383; 3582; 1; 0; 1; 6; 41599.76; 35120.94; 405714.39; 482435.09; 326622817.51; 0.032297
915; 1503; 165; 1668; 2287; 3955; 4616; 455; 5071; 998; 1618; 0; 1; 10024; 8556; 200; 0.2907; 0.3623; -1.3301e-01; 18846.38; 259214.53; 117731.60; 3.6667; 278; 101; 1543; 35; 404; 18; 996; 1139; 8; 6; 0.5693; -6.2658e-03; 613.31; 933.94; 482.04; 1.8188; 1626; 338; 138; 0.0387; 3575; 2; 2; 1; 5; 107444.21; 48728.54; 353663.68; 509836.43; 325256863.48; 0.032456
916; 1497; 164; 1661; 2294; 3955; 4617; 455; 5072; 993; 1612; 0; 0; 10020; 8556; 197; 0.2911; 0.3642; -1.2998e-01; 36577.59; 255767.84; 138566.03; 2.8929; 284; 102; 1558; 45; 400; 28; 1005; 1135; 10; 10; 0.5705; -3.7817e-06; 612.42; 883.64; 431.09; 1.4551; 1635; 353; 156; 0.0390; 3568; 5; 4; 0; 5; 260041.71; 0.00; 280568.19; 540609.90; 323200404.11; 0.032492
917; 1495; 164; 1659; 2305; 3964; 4610; 451; 5061; 1000; 1615; 1; 0; 10025; 8556; 190; 0.2916; 0.3648; -1.2155e-01; 131475.82; 254395.27; 111829.13; 5.2273; 300; 106; 1552; 26; 399; 44; 980; 1143; 15; 18; 0.5561; -1.2579e-02; 614.68; 898.42; 436.52; 2.0764; 1600; 334; 144; 0.0392; 3570; 8; 3; 0; 11; 461743.72; 0.00; 866789.16; 1328532.88; 322657195.55; 0.032533
918; 1486; 164; 1650; 2308; 3958; 4613; 445; 5058; 1002; 1611; 1; 0; 10018; 8556; 188; 0.2917; 0.3584; -5.8331e-02; 113330.16; 253919.49; 145126.11; 1.6061; 287; 102; 1550; 56; 393; 33; 981; 1131; 12; 11; 0.5701; -2.6736e-03; 613.73; 878.52; 421.82; 0.7500; 1625; 344; 156; 0.0395; 3565; 3; 2; 0; 6; 183177.23; 0.00; 368977.77; 552155.00; 321557703.97; 0.033578
919; 1483; 164; 1647; 2299; 3946; 4627; 449; 5076; 1001; 1614; 1; 0; 10023; 8556; 180; 0.2897; 0.3744; -2.0340e-02; 155059.98; 253064.57; 147372.29; 6.0492; 323; 104; 1539; 29; 394; 61; 967; 1142; 9; 26; 0.5693; -8.1597e-03; 615.94; 932.00; 477.37; 1.4621; 1562; 312; 132; 0.0397; 3565; 15; 2; 2; 4; 993471.48; 84581.16; 214479.63; 1292532.27; 320098985.32; 0.032547
920; 1478; 163; 1641; 2292; 3933; 4642; 450; 5092; 1000; 1613; 1; 0; 10025; 8556; 172; 0.2880; 0.3753; 8.7654e-03; 56057.30; 254535.19; 143329.90; 9.1714; 328; 100; 1504; 33; 386; 70; 954; 1142; 8; 33; 0.5698; -2.8020e-04; 617.11; 908.12; 442.56; 1.1061; 1550; 304; 132; 0.0398; 3567; 17; 3; 1; 5; 809728.36; 323034.33; 248440.22; 1381202.91; 319100849.59; 0.033530
921; 1469; 164; 1633; 2277; 3910; 4660; 450; 5110; 1000; 1614; 1; 2; 10020; 8556; 169; 0.2859; 0.3844; 5.5452e-03; 76560.16; 255919.32; 137730.15; 9.1379; 348; 106; 1472; 46; 381; 87; 933; 1138; 11; 36; 0.5715; -1.7317e-03; 616.43; 918.03; 453.90; 1.0538; 1531; 299; 130; 0.0399; 3570; 26; 2; 1; 3; 2210447.15; 300995.18; 155306.75; 2666749.07; 318709266.39; 0.033647
922; 1471; 162; 1633; 2256; 3889; 4684; 451; 5135; 1000; 1613; 1; 1; 10024; 8556; 165; 0.2830; 0.3890; 2.7768e-02; 65932.63; 258813.47; 156760.61; 9.6267; 328; 102; 1417; 40; 369; 75; 924; 1130; 12; 30; 0.5773; 7.9442e-04; 618.06; 877.71; 441.48; 1.3510; 1562; 316; 151; 0.0399; 3571; 23; 4; 1; 6; 1967676.82; 123257.78; 454968.18; 2545902.79; 317676054.21; 0.035354
923; 1469; 161; 1630; 2252; 3882; 4691; 454; 5145; 998; 1613; 0; 0; 10025; 8556; 161; 0.2820; 0.3970; 5.6144e-02; 52330.77; 259315.55; 131199.33; 11.5833; 328; 109; 1382; 45; 359; 72; 908; 1124; 14; 26; 0.5626; -2.5644e-03; 619.77; 895.13; 457.68; 1.5461; 1552; 302; 141; 0.0397; 3582; 21; 2; 4; 6; 1640320.04; 773810.61; 457984.50; 2872115.15; 318028269.91; 0.035193
924; 1468; 160; 1628; 2240; 3868; 4701; 455; 5156; 998; 1613; 0; 0; 10022; 8556; 162; 0.2807; 0.3968; 6.5119e-02; 162791.97; 263268.57; 126867.24; 11.9605; 331; 100; 1339; 35; 346; 76; 891; 1121; 7; 31; 0.5649; 4.2726e-03; 617.50; 894.64; 421.42; 1.1920; 1521; 287; 125; 0.0396; 3574; 27; 4; 1; 3; 1619073.78; 38882.77; 222017.09; 1879973.65; 317039656.59; 0.035626
925; 1470; 159; 1629; 2220; 3849; 4723; 454; 5177; 998; 1611; 0; 1; 10024; 8556; 161; 0.2783; 0.4121; 8.5759e-02; 74254.91; 267527.39; 163244.39; 17.3034; 343; 103; 1289; 30; 338; 89; 887; 1121; 10; 37; 0.5580; 2.1227e-03; 618.40; 888.33; 417.33; 0.8189; 1513; 288; 127; 0.0394; 3579; 31; 1; 11; 5; 2883429.25; 1557648.03; 360423.67; 4801500.94; 317405422.47; 0.034310
926; 1464; 159; 1623; 2213; 3836; 4735; 453; 5188; 998; 1610; 0; 0; 10022; 8556; 157; 0.2770; 0.4208; 1.1094e-01; 90810.61; 271995.29; 168559.67; 17.5641; 333; 106; 1226; 31; 320; 78; 895; 1125; 11; 32; 0.5695; 6.0787e-03; 621.55; 867.52; 436.79; 0.6014; 1538; 305; 148; 0.0391; 3595; 29; 0; 7; 6; 3230530.09; 1344108.10; 448865.34; 5023503.53; 318746478.71; 0.038186
927; 1461; 160; 1621; 2200; 3821; 4755; 452; 5207; 997; 1609; 0; 0; 10025; 8556; 152; 0.2749; 0.4310; 1.4806e-01; 193577.71; 273592.64; 181126.50; 21.3204; 360; 107; 1187; 41; 310; 103; 877; 1130; 13; 37; 0.5492; -1.6655e-02; 618.79; 905.29; 447.12; 2.8264; 1488; 273; 121; 0.0386; 3618; 31; 0; 19; 5; 3858022.46; 3369894.32; 332994.15; 7560910.92; 322398686.24; 0.038481
928; 1456; 159; 1615; 2172; 3787; 4790; 450; 5240; 998; 1607; 0; 1; 10025; 8556; 146; 0.2709; 0.4474; 1.8706e-01; 75536.24; 277282.62; 164363.42; 23.7040; 381; 106; 1113; 36; 286; 125; 874; 1123; 15; 46; 0.5656; -1.6600e-02; 617.34; 855.16; 427.76; 1.2535; 1485; 288; 142; 0.0382; 3643; 45; 2; 16; 7; 4525156.88; 1931523.96; 723854.44; 7180535.28; 324225922.14; 0.041847
929; 1442; 160; 1602; 2148; 3750; 4829; 450; 5279; 997; 1607; 0; 0; 10026; 8556; 132; 0.2665; 0.4566; 2.2333e-01; 84009.83; 284353.09; 174312.16; 30.2000; 389; 108; 1025; 39; 274; 135; 857; 1113; 17; 45; 0.5527; -1.6659e-02; 616.74; 825.89; 431.47; 3.0667; 1474; 282; 150; 0.0376; 3654; 39; 2; 25; 3; 5022668.70; 3911772.13; 217010.56; 9151451.40; 327528628.70; 0.041342
930; 1426; 160; 1586; 2131; 3717; 4860; 448; 5308; 998; 1606; 0; 0; 10023; 8556; 119; 0.2630; 0.4744; 2.6765e-01; 86312.76; 293447.56; 176182.01; 32.9147; 386; 112; 929; 39; 242; 129; 837; 1080; 19; 40; 0.5550; -1.3706e-02; 616.23; 801.88; 412.97; 1.2786; 1455; 259; 140; 0.0370; 3668; 34; 1; 20; 5; 4897892.38; 3347715.01; 489479.42; 8735086.81; 330681988.40; 0.043957
931; 1419; 162; 1581; 2107; 3688; 4890; 449; 5339; 995; 1606; 0; 0; 10022; 8556; 115; 0.2597; 0.5081; 3.1108e-01; 156545.22; 303009.79; 163164.79; 32.3463; 469; 146; 840; 42; 219; 205; 832; 1071; 49; 59; 0.5608; -1.5890e-02; 615.46; 781.47; 448.57; 0.9521; 1403; 282; 167; 0.0363; 3728; 55; 2; 48; 26; 6120952.20; 6485680.20; 2187389.55; 14794021.96; 337691353.68; 0.043404
932; 1415; 162; 1577; 2078; 3655; 4925; 454; 5379; 986; 1602; 1; 0; 10020; 8556; 113; 0.2561; 0.5450; 3.7847e-01; 206007.98; 337541.67; 201737.58; 42.0565; 525; 176; 676; 43; 191; 230; 815; 969; 74; 49; 0.5625; -1.8093e-02; 615.76; 753.90; 451.48; 0.4699; 1373; 296; 183; 0.0355; 3785; 43; 0; 52; 41; 4991508.13; 7690162.96; 3714084.04; 16395755.14; 344723137.02; 0.051445
933; 1423; 162; 1585; 2035; 3620; 4966; 447; 5413; 992; 1601; 1; 0; 10025; 8556; 116; 0.2514; 0.5912; 4.4979e-01; 199502.36; 393309.38; 238508.39; 46.1466; 543; 177; 477; 33; 151; 191; 774; 920; 54; 28; 0.5564; -1.8086e-02; 614.61; 808.91; 478.13; 1.1739; 1321; 254; 138; 0.0345; 3828; 26; 1; 54; 32; 4330482.48; 9013773.15; 4259056.07; 17603311.70; 353620646.39; 0.053571
934; 1407; 163; 1570; 2051; 3621; 4962; 446; 5408; 991; 1600; 1; 0; 10020; 8556; 106; 0.2521; 0.6242; 5.3253e-01; 208936.37; 455653.78; 263571.63; 38.7000; 543; 182; 330; 46; 107; 110; 743; 883; 40; 15; 0.5612; -2.2436e-02; 615.77; 829.19; 539.09; 2.2128; 1336; 247; 141; 0.0335; 3838; 11; 0; 21; 18; 1687994.95; 3625677.11; 2134534.70; 7448206.76; 355806928.77; 0.055173
935; 1421; 164; 1585; 2047; 3632; 4959; 444; 5403; 991; 1599; 1; 0; 10026; 8556; 115; 0.2527; 0.6351; 5.8100e-01; 281517.55; 505764.26; 333849.91; 39.5658; 600; 210; 248; 28; 96; 76; 738; 956; 38; 11; 0.5627; -1.8200e-02; 612.00; 785.20; 440.55; 0.3406; 1310; 253; 138; 0.0325; 3839; 8; 0; 12; 19; 1738628.98; 2567007.87; 3408766.93; 7714403.77; 358047149.91; 0.041694
936; 1421; 166; 1587; 2060; 3647; 4941; 443; 5384; 994; 1603; 1; 1; 10025; 8556; 118; 0.2546; 0.5976; 5.6991e-01; 256031.30; 526648.56; 342753.39; 40.6406; 616; 206; 203; 31; 69; 64; 738; 929; 33; 13; 0.5665; -8.4832e-03; 617.77; 909.27; 562.61; 0.9048; 1262; 223; 105; 0.0317; 3851; 11; 1; 8; 16; 1541498.55; 1137498.55; 2691325.29; 5370322.39; 359490944.41; 0.042047
937; 1419; 167; 1586; 2061; 3647; 4943; 443; 5386; 991; 1601; 1; 0; 10024; 8556; 118; 0.2547; 0.6374; 5.5081e-01; 346491.78; 530711.89; 356386.57; 37.9552; 643; 220; 170; 32; 56; 67; 763; 952; 33; 5; 0.5685; 7.2581e-03; 613.22; 835.44; 433.13; 0.3333; 1274; 235; 117; 0.0308; 3860; 4; 1; 12; 16; 662181.50; 2111116.29; 3769765.37; 6543063.16; 361713167.73; 0.038937
938; 1428; 168; 1596; 2060; 3656; 4938; 440; 5378; 991; 1599; 1; 0; 10025; 8556; 127; 0.2556; 0.6272; 5.1444e-01; 269679.31; 540770.51; 373590.00; 40.4242; 643; 200; 135; 32; 40; 66; 764; 919; 29; 12; 0.5750; 1.0434e-02; 612.37; 865.88; 420.42; 1.2566; 1255; 240; 113; 0.0301; 3862; 10; 0; 9; 10; 1265801.32; 1955656.69; 1904523.67; 5125981.68; 362594604.87; 0.040493
939; 1425; 169; 1594; 2067; 3661; 4935; 439; 5374; 990; 1598; 1; 0; 10025; 8556; 125; 0.2562; 0.6508; 5.1546e-01; 279297.40; 548674.98; 373782.10; 32.9811; 656; 186; 99; 31; 28; 53; 781; 927; 23; 10; 0.5750; 2.4939e-02; 613.83; 889.15; 453.54; 1.6610; 1240; 243; 118; 0.0294; 3870; 9; 1; 9; 13; 833561.29; 1532033.27; 3365050.28; 5730644.84; 364096756.16; 0.038613
