Model time; nNonBTLHomeless; nBTLHomeless; nHomeless; nRenting; nNonOwner; nNonBTLOwnerOccupier; nBTLOwnerOccupier; nOwnerOccupier; nActiveBTL; nBTL; nNonBTLBankrupt; nBTLBankrupt; TotalPopulation; HousingStock; nEmptyHouses; BTLStockFraction; Sale HPI; Sale AnnualHPA; Sale AvBidPrice; Sale AvOfferPrice; Sale AvSalePrice; Sale AvMonthsOnMarket; Sale nBuyers; Sale nBTLBuyers; Sale nSellers; Sale nNewSellers; Sale nBTLSellers; Sale nSales; Sale nNonBTLBidsAboveExpAvSalePrice; Sale nBTLBidsAboveExpAvSalePrice; Sale nSalesToBTL; Sale nSalesToFTB; Rental HPI; Rental AnnualHPA; Rental AvBidPrice; Rental AvOfferPrice; Rental AvSalePrice; Rental AvMonthsOnMarket; Rental nBuyers; Rental nSellers; Rental nSales; Rental ExpAvFlowYield; nStockMortgages; nNewFTBMortgages; nNewFTBMortgagesToBTL; nNewHMMortgages; nNewBTLMortgages; newFTBCredit; newHMCredit; newBTLCredit; newTotalCredit; creditStock; interestRate
609; 1486; 164; 1650; 2137; 3787; 4798; 461; 5259; 978; 1603; 1; 0; 10024; 8556; 182; 0.2710; 0.3818; -1.1194e-01; 73259.74; 262881.76; 127541.29; 3.2333; 290; 109; 1127; 52; 186; 30; 924; 1137; 16; 5; 0.6038; -1.4231e-02; 612.26; 916.00; 432.72; 0.7842; 1599; 321; 139; 0.0399; 3540; 2; 2; 0; 9; 150658.63; 0.00; 660903.56; 811562.19; 315751689.78; 0.032653
610; 1484; 163; 1647; 2138; 3785; 4798; 461; 5259; 979; 1603; 1; 0; 10023; 8556; 180; 0.2709; 0.3690; -7.9214e-02; 37983.30; 260890.69; 131213.40; 2.9189; 299; 109; 1132; 41; 188; 37; 922; 1140; 12; 9; 0.6042; -1.3709e-02; 614.38; 941.40; 464.10; 1.1231; 1586; 310; 130; 0.0403; 3533; 6; 2; 0; 5; 193635.66; 0.00; 298359.82; 491995.47; 313821399.28; 0.032909
611; 1481; 164; 1645; 2149; 3794; 4788; 461; 5249; 980; 1605; 1; 0; 10023; 8556; 178; 0.2720; 0.3695; -5.3411e-02; 26249.36; 260461.22; 152141.76; 2.5833; 287; 107; 1122; 38; 185; 24; 923; 1142; 9; 4; 0.5987; -1.3151e-02; 614.53; 938.25; 454.48; 2.1880; 1596; 311; 133; 0.0406; 3526; 2; 2; 0; 8; 492670.45; 0.00; 528832.76; 1021503.21; 312794224.53; 0.032485
612; 1478; 165; 1643; 2155; 3798; 4785; 457; 5242; 983; 1605; 2; 0; 10023; 8556; 176; 0.2724; 0.3720; -7.0809e-02; 67558.86; 257177.88; 134699.87; 4.4286; 297; 109; 1136; 44; 188; 35; 919; 1144; 12; 6; 0.6075; -4.0674e-03; 613.49; 917.20; 409.49; 0.8731; 1585; 310; 134; 0.0408; 3517; 3; 1; 0; 8; 104722.43; 0.00; 314809.31; 419531.74; 311314238.89; 0.033187
613; 1479; 167; 1646; 2162; 3808; 4776; 455; 5231; 986; 1608; 2; 0; 10025; 8556; 177; 0.2734; 0.3679; -6.7892e-02; 38926.03; 256265.28; 141622.54; 5.0556; 303; 115; 1122; 33; 185; 36; 917; 1146; 15; 7; 0.6051; -6.8111e-03; 616.67; 957.87; 489.68; 1.8550; 1577; 308; 131; 0.0412; 3518; 6; 2; 0; 10; 582401.92; 0.00; 652966.19; 1235368.11; 310748176.98; 0.032389
614; 1470; 165; 1635; 2178; 3813; 4769; 458; 5227; 983; 1606; 2; 1; 10023; 8556; 168; 0.2742; 0.3720; -7.0068e-02; 28031.41; 253155.58; 150475.29; 2.0385; 291; 104; 1133; 56; 183; 26; 938; 1137; 7; 8; 0.6083; 1.8347e-03; 616.72; 954.93; 487.23; 0.7803; 1586; 300; 132; 0.0415; 3514; 6; 4; 0; 3; 445793.48; 0.00; 210429.22; 656222.70; 309541127.98; 0.033471
615; 1464; 166; 1630; 2186; 3816; 4765; 458; 5223; 982; 1606; 3; 0; 10021; 8556; 165; 0.2748; 0.3732; -5.8743e-02; 22511.80; 249835.26; 114367.45; 3.7241; 296; 108; 1146; 46; 186; 29; 950; 1142; 10; 7; 0.6150; 6.7759e-03; 616.53; 904.82; 445.15; 0.7468; 1594; 319; 154; 0.0418; 3509; 3; 2; 0; 9; 217706.35; 0.00; 525531.90; 743238.25; 307993129.48; 0.032703
616; 1465; 165; 1630; 2183; 3813; 4771; 458; 5229; 984; 1607; 3; 0; 10026; 8556; 160; 0.2738; 0.3715; -4.4876e-02; 27879.39; 249887.85; 122851.67; 5.1842; 303; 106; 1134; 25; 184; 38; 927; 1139; 8; 16; 0.6226; 2.2610e-02; 616.78; 974.61; 465.27; 0.4561; 1546; 274; 114; 0.0421; 3515; 11; 2; 0; 5; 354821.04; 0.00; 428777.77; 783598.81; 307319644.31; 0.032818
617; 1464; 164; 1628; 2177; 3805; 4774; 456; 5230; 984; 1604; 4; 0; 10019; 8556; 165; 0.2737; 0.3750; -2.2477e-02; 203654.13; 248355.63; 135519.65; 5.4286; 302; 105; 1134; 45; 178; 42; 922; 1141; 12; 7; 0.6245; 2.8166e-02; 619.19; 999.41; 528.92; 1.8607; 1549; 287; 122; 0.0424; 3508; 5; 1; 1; 5; 135471.51; 48161.69; 429449.94; 613083.15; 305387680.67; 0.032872
618; 1469; 162; 1631; 2176; 3807; 4777; 458; 5235; 981; 1601; 4; 0; 10023; 8556; 164; 0.2735; 0.3656; -2.9907e-02; 27809.18; 246797.87; 140654.35; 7.3939; 290; 101; 1135; 50; 173; 33; 911; 1144; 7; 13; 0.6303; 4.6745e-02; 614.89; 973.88; 459.72; 0.3675; 1562; 281; 117; 0.0428; 3507; 9; 3; 2; 6; 459596.70; 383845.31; 340804.52; 1184246.53; 304861773.29; 0.032645
619; 1472; 164; 1636; 2170; 3806; 4780; 456; 5236; 983; 1603; 4; 0; 10025; 8556; 167; 0.2731; 0.3738; -1.9679e-02; 35561.90; 245817.92; 134094.04; 7.2143; 302; 107; 1129; 32; 175; 42; 918; 1146; 11; 12; 0.6450; 5.6113e-02; 615.55; 950.21; 452.24; 0.1532; 1563; 291; 124; 0.0432; 3507; 10; 2; 1; 9; 689377.09; 63365.59; 531892.39; 1284635.07; 304199041.18; 0.033403
620; 1476; 165; 1641; 2155; 3796; 4790; 456; 5246; 984; 1605; 4; 1; 10026; 8556; 171; 0.2719; 0.3790; -1.5028e-02; 81410.71; 246196.73; 175916.62; 21.5581; 314; 106; 1110; 30; 169; 43; 924; 1139; 7; 16; 0.6466; 6.5057e-02; 614.95; 915.84; 459.89; 0.5034; 1583; 316; 145; 0.0435; 3500; 11; 4; 1; 3; 1396554.93; 119026.14; 163180.93; 1678762.00; 304244099.30; 0.033536
621; 1483; 165; 1648; 2146; 3794; 4787; 457; 5244; 985; 1607; 4; 1; 10023; 8556; 181; 0.2720; 0.3816; -8.3532e-04; 36623.49; 242570.70; 131498.48; 7.4182; 321; 109; 1112; 46; 169; 55; 904; 1144; 12; 23; 0.6454; 6.2582e-02; 614.13; 946.56; 447.68; 0.3417; 1553; 301; 120; 0.0438; 3503; 18; 3; 2; 5; 1336058.57; 265105.87; 506296.24; 2107460.69; 303842432.65; 0.034059
622; 1481; 166; 1647; 2123; 3770; 4815; 459; 5274; 984; 1609; 5; 0; 10028; 8556; 175; 0.2686; 0.3900; 1.9831e-02; 64507.68; 244434.20; 169064.04; 17.7925; 375; 112; 1086; 34; 168; 106; 904; 1138; 10; 60; 0.6027; 4.1834e-02; 614.56; 946.20; 477.82; 2.1933; 1507; 294; 119; 0.0436; 3532; 58; 2; 9; 4; 6518355.55; 1348481.17; 183735.55; 8050572.27; 307428520.80; 0.034628
623; 1477; 165; 1642; 2084; 3726; 4856; 457; 5313; 987; 1609; 5; 1; 10026; 8556; 172; 0.2637; 0.4048; 5.0106e-02; 77081.17; 248020.63; 158404.37; 18.3566; 396; 114; 1004; 34; 153; 129; 897; 1139; 13; 57; 0.6104; 2.8678e-02; 614.49; 902.61; 440.22; 0.8295; 1490; 301; 129; 0.0434; 3566; 56; 2; 16; 6; 6901297.89; 2413509.44; 403689.91; 9718497.24; 311962423.26; 0.042510
624; 1468; 165; 1633; 2059; 3692; 4885; 460; 5345; 984; 1609; 3; 0; 10021; 8556; 168; 0.2603; 0.4137; 8.8203e-02; 76745.30; 254373.58; 147628.32; 19.9552; 400; 115; 914; 43; 135; 134; 880; 1130; 14; 58; 0.6169; 1.0833e-02; 614.26; 880.85; 453.00; 1.1489; 1493; 309; 141; 0.0430; 3602; 52; 7; 21; 3; 5071501.05; 3111321.87; 187508.08; 8370331.00; 316094546.87; 0.044723
625; 1454; 165; 1619; 2031; 3650; 4925; 465; 5390; 982; 1612; 3; 0; 10022; 8556; 153; 0.2553; 0.4298; 1.2512e-01; 196870.51; 266679.86; 158942.76; 24.2397; 415; 114; 807; 32; 132; 146; 851; 1124; 13; 46; 0.6242; 2.2197e-02; 613.25; 875.18; 444.88; 0.8657; 1461; 287; 134; 0.0426; 3619; 44; 3; 22; 3; 5032427.53; 3452097.13; 168255.04; 8652779.70; 319304500.59; 0.042934
626; 1444; 167; 1611; 2000; 3611; 4967; 464; 5431; 980; 1611; 2; 0; 10022; 8556; 145; 0.2507; 0.4423; 1.5635e-01; 88201.16; 284348.70; 157753.81; 29.5802; 401; 124; 683; 29; 109; 131; 815; 1120; 23; 38; 0.6097; 1.6406e-02; 610.29; 856.46; 455.45; 1.5503; 1477; 294; 149; 0.0420; 3646; 38; 1; 25; 6; 4329149.56; 3136012.13; 282752.45; 7747914.15; 321102285.70; 0.043308
627; 1439; 167; 1606; 1979; 3585; 4992; 465; 5457; 981; 1613; 2; 0; 10023; 8556; 139; 0.2475; 0.4661; 2.0222e-01; 152720.79; 304373.80; 180202.39; 31.2443; 403; 122; 585; 36; 96; 131; 773; 1112; 20; 37; 0.6247; 1.6537e-02; 609.35; 887.94; 483.14; 0.7903; 1446; 263; 124; 0.0415; 3671; 35; 3; 35; 6; 4060100.60; 4638789.91; 559775.07; 9258665.58; 324798613.90; 0.042108
628; 1431; 168; 1599; 1945; 3544; 5033; 468; 5501; 978; 1614; 2; 0; 10023; 8556; 132; 0.2428; 0.4831; 2.4616e-01; 119852.50; 326096.43; 175541.05; 28.7708; 421; 125; 492; 42; 76; 144; 753; 1102; 21; 34; 0.6148; 1.7866e-03; 607.43; 858.38; 496.02; 1.6596; 1448; 273; 141; 0.0408; 3710; 31; 3; 39; 9; 4914151.53; 4989047.80; 891577.68; 10794777.01; 330500879.06; 0.044112
629; 1433; 168; 1601; 1925; 3526; 5055; 464; 5519; 980; 1612; 2; 0; 10025; 8556; 132; 0.2404; 0.5044; 2.9822e-01; 302032.40; 365531.79; 177015.79; 32.5396; 451; 145; 389; 42; 66; 139; 731; 1081; 37; 29; 0.6195; -1.6447e-03; 605.16; 836.00; 480.84; 0.3776; 1426; 275; 143; 0.0400; 3743; 24; 1; 28; 17; 3169478.91; 3427887.74; 1781059.37; 8378426.01; 335008106.80; 0.046151
630; 1435; 169; 1604; 1928; 3532; 5047; 465; 5512; 977; 1611; 2; 0; 10021; 8556; 139; 0.2416; 0.5040; 3.4115e-01; 141389.25; 429901.64; 250520.64; 42.3600; 498; 183; 286; 39; 47; 75; 707; 1077; 37; 6; 0.6187; -1.3001e-02; 604.77; 871.52; 514.02; 0.4118; 1406; 275; 136; 0.0393; 3753; 4; 1; 13; 26; 776739.69; 2195610.65; 3470582.58; 6442932.92; 336515813.24; 0.042945
631; 1458; 168; 1626; 1926; 3552; 5028; 466; 5494; 979; 1613; 2; 0; 10025; 8556; 157; 0.2435; 0.5251; 3.7607e-01; 166353.08; 449565.40; 284267.50; 41.5875; 545; 203; 241; 30; 35; 80; 685; 1074; 46; 10; 0.5982; -3.3359e-02; 602.80; 905.47; 476.89; 1.3529; 1357; 259; 102; 0.0384; 3770; 8; 1; 11; 30; 1756114.14; 1761749.14; 5111120.37; 8628983.66; 340601908.74; 0.040376
632; 1463; 170; 1633; 1932; 3565; 5020; 464; 5484; 976; 1610; 1; 0; 10025; 8556; 164; 0.2450; 0.5369; 4.0026e-01; 275331.60; 446792.76; 279122.82; 52.7692; 568; 199; 212; 51; 18; 91; 732; 1052; 41; 9; 0.6184; -4.5085e-02; 603.79; 872.26; 465.71; 0.4242; 1384; 296; 132; 0.0376; 3778; 8; 0; 16; 24; 1341626.65; 3115701.21; 3793121.04; 8250448.90; 343469313.08; 0.043276
633; 1460; 174; 1634; 1946; 3580; 4999; 464; 5463; 976; 1614; 1; 0; 10019; 8556; 171; 0.2474; 0.5379; 4.1035e-01; 208732.63; 488732.30; 300188.16; 57.6545; 597; 196; 153; 33; 11; 55; 730; 1042; 24; 11; 0.6161; -5.3859e-02; 605.57; 930.48; 480.09; 0.2222; 1330; 279; 108; 0.0369; 3792; 9; 1; 12; 14; 1365487.26; 2655902.44; 1973369.84; 5994759.53; 346611623.22; 0.042774
634; 1473; 177; 1650; 1948; 3598; 4989; 462; 5451; 978; 1617; 1; 0; 10027; 8556; 179; 0.2486; 0.5367; 4.0047e-01; 173538.39; 492671.43; 343986.09; 67.0984; 626; 200; 128; 30; 11; 61; 743; 1052; 22; 12; 0.6297; -1.6136e-02; 604.44; 951.85; 458.47; 0.3838; 1312; 278; 99; 0.0363; 3802; 10; 0; 10; 15; 2095607.98; 1645213.57; 3535185.93; 7276007.48; 348865808.39; 0.039780
635; 1473; 177; 1650; 1947; 3597; 4990; 463; 5453; 977; 1617; 1; 1; 10027; 8556; 179; 0.2485; 0.5242; 3.5893e-01; 207263.28; 446306.03; 275098.15; 26.0317; 643; 195; 114; 47; 7; 63; 778; 1032; 15; 14; 0.6231; 5.6040e-03; 604.76; 921.88; 476.53; 0.1905; 1333; 305; 126; 0.0359; 3813; 11; 2; 14; 8; 1724315.89; 2986714.37; 1227551.02; 5938581.28; 351870830.21; 0.041479
636; 1472; 179; 1651; 1955; 3606; 4977; 463; 5440; 976; 1618; 1; 1; 10022; 8556; 185; 0.2501; 0.5185; 3.0686e-01; 188618.34; 492501.29; 363178.34; 36.3462; 667; 209; 82; 31; 6; 52; 778; 1071; 20; 6; 0.6332; 3.0657e-02; 604.94; 994.84; 446.78; 0.6852; 1297; 293; 108; 0.0355; 3813; 6; 0; 10; 10; 472806.69; 2466264.41; 2307577.87; 5246648.97; 352715289.99; 0.039705
637; 1473; 177; 1650; 1956; 3606; 4972; 468; 5440; 976; 1621; 1; 1; 10022; 8556; 184; 0.2501; 0.5487; 2.7484e-01; 162165.87; 403651.58; 281917.09; 27.0179; 671; 205; 74; 44; 6; 56; 783; 1072; 9; 17; 0.6238; 1.5497e-02; 605.23; 1022.37; 459.71; 0.6702; 1285; 278; 94; 0.0350; 3819; 15; 4; 8; 7; 2337605.27; 1391187.61; 1591511.85; 5320304.72; 354666253.01; 0.038787
638; 1472; 181; 1653; 1960; 3613; 4968; 466; 5434; 976; 1623; 1; 1; 10023; 8556; 186; 0.2508; 0.5408; 2.5062e-01; 186367.35; 363683.56; 260685.15; 14.5400; 665; 198; 61; 43; 7; 50; 803; 1067; 14; 5; 0.6287; 1.8857e-02; 607.99; 992.37; 450.77; 0.5207; 1309; 307; 121; 0.0346; 3817; 5; 1; 11; 10; 498426.30; 1434599.38; 1180256.91; 3113282.58; 353769260.03; 0.038885
639; 1470; 183; 1653; 1963; 3616; 4966; 464; 5430; 977; 1624; 1; 1; 10023; 8556; 186; 0.2512; 0.5936; 2.5778e-01; 194776.83; 348578.10; 318757.25; 23.7778; 695; 208; 47; 36; 2; 45; 796; 1072; 12; 8; 0.6375; 1.6862e-02; 606.88; 1009.60; 442.08; 0.5043; 1287; 303; 117; 0.0341; 3823; 7; 0; 15; 4; 1180864.24; 2247197.92; 1210511.10; 4638573.26; 355070406.38; 0.035956
640; 1475; 182; 1657; 1966; 3623; 4962; 467; 5429; 973; 1622; 1; 1; 10025; 8556; 188; 0.2518; 0.6265; 2.6552e-01; 186061.59; 211016.76; 211206.11; 7.8776; 697; 215; 49; 47; 3; 49; 781; 1057; 15; 11; 0.6196; 1.9807e-02; 608.17; 1038.47; 470.58; 0.5094; 1283; 294; 106; 0.0334; 3832; 8; 2; 10; 9; 1215527.32; 1175789.57; 1426576.24; 3817893.13; 356728200.82; 0.037980
641; 1478; 182; 1660; 1969; 3629; 4960; 469; 5429; 971; 1622; 2; 1; 10029; 8556; 187; 0.2520; 0.6466; 2.8423e-01; 191346.46; 223242.56; 223242.56; 0.0000; 716; 214; 43; 43; 0; 43; 795; 1036; 9; 17; 0.6195; 9.4835e-03; 607.16; 1014.23; 424.48; 1.0609; 1278; 302; 115; 0.0326; 3845; 15; 2; 8; 4; 2182164.02; 1144869.19; 478881.66; 3805914.87; 357934137.73; 0.036891
642; 1470; 186; 1656; 1967; 3623; 4963; 470; 5433; 969; 1625; 2; 1; 10025; 8556; 187; 0.2518; 0.6492; 2.8884e-01; 189384.72; 198429.91; 198429.91; 0.0000; 704; 214; 36; 36; 3; 36; 797; 1015; 9; 9; 0.6202; 3.4124e-03; 609.41; 1013.90; 460.72; 0.4167; 1293; 307; 120; 0.0318; 3849; 6; 1; 11; 6; 591975.97; 1399244.82; 639685.00; 2630905.79; 358504785.14; 0.036875
643; 1465; 188; 1653; 1974; 3627; 4962; 470; 5432; 967; 1625; 2; 1; 10026; 8556; 183; 0.2521; 0.6593; 2.7488e-01; 203216.29; 214933.01; 214933.01; 0.0000; 714; 208; 36; 36; 2; 36; 792; 1026; 7; 10; 0.6257; 1.5743e-02; 608.33; 1018.68; 445.77; 0.5856; 1260; 294; 111; 0.0312; 3846; 8; 1; 6; 4; 1351939.14; 976118.51; 430503.30; 2758560.95; 358900766.87; 0.035316
644; 1465; 189; 1654; 1979; 3633; 4956; 469; 5425; 967; 1625; 1; 1; 10025; 8556; 185; 0.2529; 0.6810; 2.7038e-01; 158335.78; 287142.67; 287142.67; 0.0000; 739; 217; 35; 35; 2; 35; 806; 1009; 11; 4; 0.6302; 2.2209e-02; 607.01; 990.20; 432.58; 0.7302; 1253; 311; 126; 0.0305; 3852; 4; 1; 12; 9; 668195.08; 2641074.10; 1721512.92; 5030782.11; 361370926.41; 0.035486
645; 1471; 190; 1661; 1981; 3642; 4951; 468; 5419; 967; 1625; 1; 2; 10028; 8556; 189; 0.2536; 0.7068; 2.7952e-01; 181642.75; 269602.96; 269602.96; 0.0000; 722; 200; 33; 33; 0; 33; 806; 940; 8; 8; 0.6429; 3.6045e-02; 608.03; 996.09; 494.39; 0.3235; 1275; 325; 136; 0.0299; 3846; 6; 1; 6; 3; 1316897.82; 1033578.06; 242746.21; 2593222.10; 361086823.23; 0.038500
646; 1467; 191; 1658; 1980; 3638; 4951; 466; 5417; 966; 1623; 1; 2; 10021; 8556; 193; 0.2540; 0.7312; 3.1496e-01; 174879.83; 248010.49; 248010.49; 0.0000; 750; 220; 45; 45; 1; 45; 780; 960; 10; 12; 0.6460; 2.9462e-02; 607.44; 1006.37; 455.93; 0.7712; 1254; 311; 118; 0.0292; 3854; 9; 1; 13; 7; 1127428.88; 2950889.92; 1148084.47; 5226403.27; 363446279.39; 0.035267
647; 1477; 191; 1668; 1969; 3637; 4955; 464; 5419; 965; 1620; 1; 2; 10021; 8556; 203; 0.2539; 0.7854; 3.9069e-01; 138225.70; 265837.80; 265837.80; 0.0000; 713; 189; 42; 42; 0; 42; 763; 880; 7; 11; 0.6360; 2.9943e-02; 604.25; 1063.41; 491.62; 1.2198; 1241; 294; 91; 0.0285; 3863; 7; 0; 12; 3; 875174.91; 2393325.41; 304111.30; 3572611.62; 364877179.10; 0.038762
648; 1482; 192; 1674; 1959; 3633; 4960; 465; 5425; 964; 1621; 1; 2; 10022; 8556; 208; 0.2533; 0.7887; 4.5955e-01; 164146.36; 264738.18; 264738.18; 0.0000; 735; 210; 41; 41; 0; 41; 750; 880; 3; 20; 0.6471; 2.2807e-02; 601.87; 976.65; 446.84; 0.6744; 1291; 337; 129; 0.0278; 3870; 16; 2; 5; 3; 2421171.32; 1088487.13; 507443.18; 4017101.63; 366863708.35; 0.036567
649; 1491; 192; 1683; 1959; 3642; 4950; 464; 5414; 966; 1622; 1; 2; 10022; 8556; 217; 0.2543; 0.8031; 4.9375e-01; 153470.17; 278797.11; 278797.11; 0.0000; 749; 208; 28; 28; 1; 28; 729; 853; 7; 5; 0.6406; 2.3150e-02; 603.32; 1004.77; 464.10; 0.5739; 1257; 332; 115; 0.0272; 3867; 4; 1; 4; 1; 368332.98; 781089.35; 407864.81; 1557287.14; 366697255.36; 0.037157
650; 1502; 190; 1692; 1951; 3643; 4951; 467; 5418; 962; 1619; 1; 2; 10023; 8556; 225; 0.2543; 0.8373; 5.1058e-01; 163351.38; 292909.20; 292909.20; 0.0000; 734; 212; 50; 50; 3; 50; 733; 879; 12; 17; 0.6416; 2.3140e-02; 601.11; 1008.60; 454.97; 1.1368; 1294; 342; 117; 0.0265; 3869; 12; 2; 7; 7; 1806366.19; 1114027.70; 1955599.78; 4875993.68; 368613070.68; 0.033893
651; 1509; 193; 1702; 1952; 3654; 4946; 466; 5412; 961; 1620; 1; 2; 10027; 8556; 231; 0.2551; 0.8510; 4.8020e-01; 122981.03; 298653.71; 298879.78; 0.0000; 717; 185; 33; 33; 2; 33; 718; 809; 8; 7; 0.6511; 2.2951e-02; 598.45; 1013.22; 468.67; 0.2542; 1288; 349; 118; 0.0259; 3871; 7; 0; 9; 5; 1513346.24; 1259206.51; 890255.75; 3662808.50; 369633442.92; 0.038297
652; 1505; 195; 1700; 1950; 3650; 4943; 465; 5408; 960; 1620; 1; 2; 10018; 8556; 238; 0.2557; 0.8705; 4.5306e-01; 130536.12; 282174.50; 282277.01; 0.0000; 731; 191; 37; 37; 1; 37; 716; 805; 9; 10; 0.6542; 3.2403e-02; 596.60; 1042.44; 477.30; 0.6602; 1269; 341; 103; 0.0253; 3871; 8; 0; 6; 6; 964844.70; 941079.08; 936948.52; 2842872.31; 369792690.87; 0.036687
653; 1509; 199; 1708; 1949; 3657; 4942; 465; 5407; 959; 1623; 2; 2; 10023; 8556; 241; 0.2560; 0.9440; 4.2787e-01; 112376.01; 301020.12; 301212.65; 0.0000; 713; 184; 28; 28; 1; 28; 711; 798; 4; 5; 0.6411; 3.7149e-02; 598.92; 1034.20; 475.47; 1.0187; 1288; 348; 107; 0.0246; 3867; 5; 2; 7; 3; 443278.84; 1322611.10; 982919.40; 2748809.34; 370141011.28; 0.035599
654; 1513; 200; 1713; 1949; 3662; 4938; 466; 5404; 959; 1625; 2; 2; 10025; 8556; 244; 0.2563; 0.9372; 4.3143e-01; 118312.03; 269423.75; 269423.75; 0.0000; 724; 188; 37; 37; 2; 37; 680; 767; 3; 11; 0.6313; 3.6185e-02; 600.25; 1041.67; 478.68; 1.7353; 1283; 346; 102; 0.0239; 3867; 10; 3; 7; 1; 2062427.17; 1184345.95; 163660.74; 3410433.86; 370938254.39; 0.035474
655; 1521; 198; 1719; 1945; 3664; 4937; 465; 5402; 958; 1621; 2; 1; 10024; 8556; 251; 0.2567; 0.9656; 4.5609e-01; 124459.23; 291361.09; 291361.09; 0.0000; 723; 191; 36; 36; 0; 36; 671; 751; 9; 12; 0.6413; 2.5898e-02; 598.41; 1022.62; 512.30; 1.5043; 1307; 368; 117; 0.0233; 3874; 10; 1; 5; 5; 1705326.89; 1105987.27; 670145.30; 3481459.46; 372204018.91; 0.036352
656; 1519; 199; 1718; 1946; 3664; 4938; 464; 5402; 955; 1618; 2; 2; 10021; 8556; 253; 0.2570; 0.9935; 4.5584e-01; 131828.76; 352014.34; 352014.34; 0.0000; 739; 193; 49; 49; 1; 49; 665; 738; 9; 12; 0.6354; 1.6988e-02; 596.14; 1010.42; 445.54; 0.8509; 1293; 367; 114; 0.0226; 3877; 10; 1; 12; 5; 1685052.97; 2138547.31; 1060611.21; 4884211.49; 374103744.33; 0.036446
657; 1523; 200; 1723; 1945; 3668; 4936; 466; 5402; 953; 1619; 2; 2; 10023; 8556; 256; 0.2572; 1.0205; 4.5554e-01; 111884.14; 343145.92; 343145.92; 0.0000; 718; 184; 34; 34; 2; 34; 651; 714; 5; 13; 0.6397; 9.2529e-03; 596.70; 1020.23; 449.38; 0.4128; 1302; 365; 109; 0.0220; 3874; 9; 1; 5; 2; 1709777.85; 987733.97; 509748.95; 3207260.77; 374619554.93; 0.038308
658; 1528; 201; 1729; 1947; 3676; 4930; 467; 5397; 951; 1619; 2; 2; 10024; 8556; 261; 0.2581; 1.0675; 4.5421e-01; 111514.64; 327757.28; 327757.28; 0.0000; 733; 180; 34; 34; 0; 34; 644; 717; 7; 10; 0.6382; -2.9973e-03; 594.58; 1007.67; 420.17; 0.9189; 1285; 372; 111; 0.0213; 3867; 7; 2; 5; 4; 1423969.85; 1498525.99; 746505.14; 3669000.98; 375768262.99; 0.036082
659; 1521; 203; 1724; 1943; 3667; 4940; 468; 5408; 946; 1617; 2; 2; 10021; 8556; 259; 0.2574; 1.0896; 4.2918e-01; 116259.12; 324977.85; 306886.30; 0.0000; 742; 182; 46; 46; 2; 44; 648; 687; 6; 10; 0.6315; -7.9737e-03; 598.48; 1003.66; 482.63; 2.1600; 1303; 384; 125; 0.0207; 3869; 9; 2; 12; 1; 1091670.84; 2169993.47; 140312.28; 3401976.58; 376832241.10; 0.036695
660; 1524; 207; 1731; 1942; 3673; 4937; 467; 5404; 946; 1620; 2; 2; 10023; 8556; 264; 0.2578; 1.1084; 4.1657e-01; 114389.35; 443908.21; 317639.19; 0.0370; 732; 195; 33; 31; 2; 27; 602; 677; 4; 7; 0.6371; -1.1486e-02; 596.06; 1040.91; 489.52; 1.7576; 1294; 363; 99; 0.0201; 3867; 6; 0; 9; 2; 1402731.80; 1541116.87; 324941.24; 3268789.91; 378043738.70; 0.036341
661; 1530; 209; 1739; 1937; 3676; 4938; 468; 5406; 944; 1621; 1; 2; 10026; 8556; 269; 0.2578; 1.1296; 3.9989e-01; 99215.95; 418715.40; 300115.55; 0.0278; 727; 189; 44; 38; 3; 36; 602; 666; 9; 8; 0.6319; -1.2012e-02; 595.26; 961.43; 452.50; 1.3288; 1349; 415; 146; 0.0195; 3867; 4; 1; 10; 8; 1017724.41; 1774786.68; 1194549.50; 3987060.58; 379447672.44; 0.036164
662; 1532; 212; 1744; 1945; 3689; 4928; 468; 5396; 945; 1625; 1; 2; 10030; 8556; 270; 0.2589; 1.1468; 3.9350e-01; 96285.00; 456483.26; 309123.02; 0.0882; 734; 191; 43; 35; 2; 34; 603; 649; 9; 7; 0.6342; -1.3548e-02; 592.95; 1005.03; 433.95; 1.1296; 1309; 378; 108; 0.0190; 3862; 6; 2; 7; 5; 1121215.96; 976612.79; 691201.24; 2789029.99; 379405633.39; 0.037117
663; 1531; 212; 1743; 1947; 3690; 4922; 470; 5392; 944; 1626; 2; 2; 10026; 8556; 273; 0.2595; 1.1600; 3.7935e-01; 103555.77; 521145.92; 329634.07; 0.1333; 702; 182; 41; 32; 2; 30; 580; 645; 6; 8; 0.6376; -1.5356e-02; 594.81; 1018.60; 480.12; 0.6667; 1331; 381; 108; 0.0185; 3861; 8; 2; 5; 3; 1559157.15; 786284.09; 555022.57; 2900463.81; 379916147.01; 0.035528
664; 1535; 211; 1746; 1943; 3689; 4921; 473; 5394; 943; 1627; 2; 2; 10026; 8556; 276; 0.2594; 1.2012; 3.7098e-01; 103048.39; 567189.05; 326139.76; 0.0000; 738; 202; 63; 52; 3; 40; 589; 637; 8; 11; 0.6426; -1.6724e-02; 594.35; 991.45; 508.78; 1.1691; 1355; 412; 136; 0.0181; 3867; 9; 3; 5; 6; 1688186.19; 561069.92; 921864.59; 3171120.70; 380943838.80; 0.035676
